id	startnum	endnum	textname	author	genre	year	Voice	IO	DO	To	Order
10532	53540	53554	Bech: A Book		FIC	1970	Passive	NA	NA	NA	NA
277289	466	477	Expelling the Exposer		MAG	1970	Passive	Noun	Noun	To	AccDat
275502	212	240	The Middle East: Persuasion Amid Peril		MAG	1970	Passive	NA	NA	NA	NA
313871	285	300	[Letters]		MAG	1970	Passive	NA	NA	NA	NA
728898	0	12	Mayor Offers Leary's Job To Detroit's Commissioner; Mayor Offers Leary's Job to a Detroiter	DOUGLAS ROBINSON	NEWS	1970	Passive	NA	NA	NA	NA
23872	9043	9072	The rape of Tamar	Dan Jacobson	FIC	1970	Passive	Pronoun	Noun	To	AccDat
773817	6606	6621	Within the Gates of Science and Beyond	Paul A. Weiss	NF	1971	Passive	NA	NA	NA	NA
431824	4166	4201	Keeping Up With the Quints	Alice Lake	MAG	1971	Passive	Noun	Noun	NoTo	DatAcc
729768	185	189	Tokyo awaits Connally and tough bargaining; Politicians to decide U.S. demands hinted	Elizabeth Pond Staff correspondent of 	NEWS	1971	Passive	NA	NA	NA	NA
729803	545	591	DEFENSE BUDGET CUT $3.3-BILLION BY SENATE GROUP; But Appropriations Panel Bars Mandatory Plan for Vietnam Withdrawals RENEWED BATTLES DUE Administrati	JOHN W. FINNEYSpecial to 	NEWS	1971	Passive	NA	NA	NA	NA
774303	4113	4152	The Revolver: 1889-1914	A.W.F. Taylerson	NF	1971	Passive	NA	NA	NA	NA
729482	107	128	Focus on share-a-ride; Too many cars IRS looks the other way Something had to be done	Richard W. McManus	NEWS	1971	Passive	Noun	Noun	NoTo	DatAcc
774303	37420	37492	The Revolver: 1889-1914	A.W.F. Taylerson	NF	1971	Passive	NA	NA	NA	NA
729482	35	61	Focus on share-a-ride; Too many cars IRS looks the other way Something had to be done	Richard W. McManus	NEWS	1971	Passive	Noun	Noun	NoTo	DatAcc
729254	77	132	Democrats Say President Indicates an Endless War; Democrats Say President Indicates an Endless War	JOHN W. FINNEY	NEWS	1971	Passive	NA	NA	NA	NA
782009	33669	33683	Ashes to Ashes	Emma Lather	FIC	1971	Passive	Noun	Noun	NoTo	DatAcc
490705	36	55	Talk of the Town	"Black, Susan"	MAG	1971	Passive	NA	NA	NA	NA
774303	602	635	The Revolver: 1889-1914	A.W.F. Taylerson	NF	1971	Passive	NA	NA	NA	NA
774303	18699	18706	The Revolver: 1889-1914	A.W.F. Taylerson	NF	1971	Passive	NA	NA	NA	NA
773817	16597	16671	Within the Gates of Science and Beyond	Paul A. Weiss	NF	1971	Passive	Noun	Noun	NoTo	DatAcc
250987	13	35	On Being Jewish	* T.E. KALEM	MAG	1971	Passive	Pronoun	Noun	NoTo	DatAcc
431816	1609	1639	Before You Buy a '72 Car	Jan B. Norbye and Jim Dunne	MAG	1971	Passive	NA	NA	NA	NA
729600	2470	2490	Asians Doubt That U.S. Can Halt Heroin Flow; Southeast Asians Doubt That U. S. Can Halt Flow of Heroin	HENRY KAMMSpecial to 	NEWS	1971	Passive	NA	NA	NA	NA
729635	541	580	Football Giants to Leave City For Jersey After 1974 Season; A Setback for Mayor Is Seen in 	RONALD SULLIVAN	NEWS	1971	Passive	Noun	Noun	To	AccDat
774303	470	496	The Revolver: 1889-1914	A.W.F. Taylerson	NF	1971	Passive	NA	NA	NA	NA
431816	639	657	Before You Buy a '72 Car	Jan B. Norbye and Jim Dunne	MAG	1971	Passive	NA	NA	NA	NA
252483	478	519	Presidential Prescription for Health		MAG	1971	Passive	Noun	Noun	To	AccDat
729512	956	967	"Top Secret; Archives Are Loaded With Classified Papers That Don't Tell Much Leaks Can Be the Best Way To Declassify Documents, Some Say ;100 Million P"	RICHARD J. LEVINE Staff Reporter of 	NEWS	1971	Passive	NA	NA	NA	NA
773817	18154	18211	Within the Gates of Science and Beyond	Paul A. Weiss	NF	1971	Passive	NA	NA	NA	NA
774303	4982	5009	The Revolver: 1889-1914	A.W.F. Taylerson	NF	1971	Passive	NA	NA	NA	NA
773972	32892	32910	Managing to Achieve Quality and Reliability	Frank Nixon	NF	1971	Passive	NA	NA	NA	NA
479407	8787	8825	The confession of an FBI informer	Frank J. Donner	MAG	1972	Passive	Pronoun	Noun	NoTo	DatAcc
491285	1643	1669	TOWARD AN EDUCATED ELITE: THE SOVIET UNIVERSITIES	"Jacoby, Susan"	MAG	1972	Passive	NA	NA	NA	NA
10552	50340	50359	Ewings		FIC	1972	Passive	Pronoun	Noun	NoTo	DatAcc
283090	140	165	The Best Defense		MAG	1972	Passive	Noun	Noun	To	AccDat
729983	1079	1102	Miners' Chiefs in Britain Accept Strike Settlement; Miners' Leaders in Britain Accept a Strike Settlement	ALVIN SHUSTERSpecial to 	NEWS	1972	Passive	Noun	Noun	NoTo	DatAcc
730414	1003	1053	"' Massage Parlor' Raided; Girls and $17,000 Seized; Police Raid 'Massage Parlor' on 8th Ave. and Seize Six and $17,000"	MURRAY SCHUMACH	NEWS	1972	Passive	Pronoun	Noun	NoTo	DatAcc
488012	2651	2674	Editorials		MAG	1972	Passive	NA	NA	NA	NA
730404	804	872	"Come to the Fair; City and Country Folks Still Go to the Midway As It Changes, Thrives In Iowa, Big Stars Entertain, But Butterscotch Cookies And Ferr"	FREDERICK C. KLEIN AND LEWIS M. PHELPS Staff Repor	NEWS	1972	Passive	NA	NA	NA	NA
730482	624	644	Business Bulletin; A Special Background Report On Trends in Industry And Finance 		NEWS	1972	Passive	NA	NA	NA	NA
729921	492	514	"And in This Corner, Harry Bridges; Longshoremen:"	RUSSELL BAKER	NEWS	1972	Passive	NA	NA	NA	NA
729988	1289	1346	"Housing, Money Problems Plague Model Cities Here"		NEWS	1972	Passive	NA	NA	NA	NA
278687	170	189	Are Primaries Necessary?		MAG	1972	Passive	NA	NA	NA	NA
279486	231	247	Advance Men Advance		MAG	1972	Passive	Noun	Noun	NoTo	DatAcc
479396	676	697	In a manner that must shame God himself	Kurt Vonnegut	MAG	1972	Passive	Pronoun	Noun	NoTo	DatAcc
730374	1026	1087	JACKSON PROPOSAL ON ARMS REJECTED BY SENATE GROUP; Fulbright Committee Action Clears Way for a Floor Vote on Soviet Accord Senate Unit Bars Jackson Ar	BERNARD GWERTZMANSpecial to 	NEWS	1972	Passive	NA	NA	NA	NA
491232	6899	6914	THE SATURDAY EVENING POST IN CO-SPONSORSHIP WITH THE NATIONAL MUNICIPAL LEAGUE PROUDLY ANNOUNCES THE WINNERS OF THE ALL AMERICA CITIES AWARDS		MAG	1972	Passive	NA	NA	NA	NA
10552	55357	55379	Ewings		FIC	1972	Passive	Noun	Noun	NoTo	DatAcc
316159	238	277	n-Dimensional Reality		MAG	1972	Passive	NA	NA	NA	NA
780010	8870	8889	The Adventures of The Stainless Steel Rat	Harry Harrison	FIC	1972	Passive	Pronoun	Noun	NoTo	DatAcc
774227	64637	64664	The Image in Form	Adrian Stokes	NF	1972	Passive	NA	NA	NA	NA
479396	4344	4352	In a manner that must shame God himself	Kurt Vonnegut	MAG	1972	Passive	Pronoun	Noun	NoTo	DatAcc
773955	9062	9099	Sowing the Wind	Harrison Wellford	NF	1972	Passive	Noun	Noun	To	AccDat
774227	61547	61563	The Image in Form	Adrian Stokes	NF	1972	Passive	NA	NA	NA	NA
10552	50299	50317	Ewings		FIC	1972	Passive	NA	NA	NA	NA
729968	1238	1267	Berrigan case mystery man: Eqbal Ahmad; Who is he? *Berrigan case mystery man: Ahmad Sharing described Social gathering Why indicted? Got married	Trudy Rubin Staff correspondent of 	NEWS	1972	Passive	Pronoun	Noun	NoTo	DatAcc
280095	411	429	Tempest in the Fishbowl		MAG	1973	Passive	Noun	Noun	To	AccDat
491827	1645	1654	ZOO FOR WHO BUT YOU?	"Willson, Robert F."	MAG	1973	Passive	Pronoun	Noun	To	AccDat
731053	737	759	Housing Department Is Studied on Charges of Job Favoritism; Unequaled 'In 35 Years' Job With Paper Clips Best People' Sought HOUSING AGENCY IS UNDER I	PETER KIHSS	NEWS	1973	Passive	Pronoun	Noun	NoTo	DatAcc
773429	7997	8016	Probing America's Past: A Critical Examination of Major Myths and Misconceptions	Thomas A. Bailey	NF	1973	Passive	Pronoun	Noun	NoTo	DatAcc
491633	2569	2592	"DICK VAN DYKE DOES IT ALL, BUT IN HIS OWN WAY"	"Bell, Joseph N."	MAG	1973	Passive	Noun	Noun	NoTo	DatAcc
490742	5948	5986	A Reporter at Large	"Judson, Horace"	MAG	1973	Passive	NA	NA	NA	NA
479516	1966	1987	A poisoned Russian king	Nicholas Bethell	MAG	1973	Passive	NA	NA	NA	NA
10570	116152	116158	Great American Novel		FIC	1973	Passive	NA	NA	NA	NA
280382	97	123	Chasing the Chinese		MAG	1973	Passive	NA	NA	NA	NA
283491	472	513	"Watergate Issues, 1 Is Publicity Dangerous?"		MAG	1973	Passive	NA	NA	NA	NA
431860	3981	4008	Socialism in China	Wassily Leontief	MAG	1973	Passive	NA	NA	NA	NA
10575	27535	27554	Billion Dollar Sure Thing		FIC	1973	Passive	NA	NA	NA	NA
774239	36806	36821	A History of Literary Aesthetics in America	Max I. Baym	NF	1973	Passive	NA	NA	NA	NA
780107	18022	18031	Trevayne	Jonathan Ryder	FIC	1973	Passive	Pronoun	Noun	NoTo	DatAcc
10570	105326	105374	Great American Novel		FIC	1973	Passive	NA	NA	NA	NA
730959	199	221	Shultz attacks Laird on taxes		NEWS	1973	Passive	Noun	Noun	To	AccDat
279683	250	280	Megadeath by Laughter	T.E.K.	MAG	1973	Passive	NA	NA	NA	NA
279885	236	246	Ticket to Novelty		MAG	1973	Passive	Noun	Noun	NoTo	DatAcc
773823	8757	8792	History of Science as Explanation	Maurice A. Finocchiaro	NF	1973	Passive	NA	NA	NA	NA
479440	322	341	A chilling experience: 	Daniel Schorr	MAG	1973	Passive	Pronoun	Noun	NoTo	DatAcc
730943	175	189	The Outlook; Appraisal of Current Trends In Business and Finance 		NEWS	1973	Passive	NA	NA	NA	NA
279885	0	32	Ticket to Novelty		MAG	1973	Passive	NA	NA	NA	NA
491827	2295	2327	ZOO FOR WHO BUT YOU?	"Willson, Robert F."	MAG	1973	Passive	Noun	Noun	NoTo	DatAcc
10570	4160	4186	Great American Novel		FIC	1973	Passive	NA	NA	NA	NA
10570	71984	72026	Great American Novel		FIC	1973	Passive	NA	NA	NA	NA
773785	6631	6668	Understanding Language: An Introduction to Linguistics	Roger Fowler	NF	1974	Passive	NA	NA	NA	NA
283984	240	286	April Fool for Small Trades		MAG	1974	Passive	NA	NA	NA	NA
782013	8107	8135	A Cry of Angels	Jeff Fields	FIC	1974	Passive	Pronoun	Noun	NoTo	DatAcc
780164	37716	37735	I Came to the Highlands	Velda Johnston	FIC	1974	Passive	NA	NA	NA	NA
490755	853	865	The Sporting Scene	"Angell, Roger"	MAG	1974	Passive	Noun	Noun	To	AccDat
479559	2386	2391	Steal this author	Abbie Hoffman	MAG	1974	Passive	NA	NA	NA	NA
491351	497	523	PUBLIC TELEVISION	"Cole, Dollie"	MAG	1974	Passive	NA	NA	NA	NA
731406	650	686	H. E. W. PROPOSES RULES TO OUTLAW SCHOOLS' SEX BIAS; Regulations Would Require Fundamental Changes in Programs of Athletics 1972 ACT IMPLEMENTED Polic	EILEEN SHANAHANSpecial to 	NEWS	1974	Passive	NA	NA	NA	NA
487943	4219	4238	Editorials		MAG	1974	Passive	NA	NA	NA	NA
479547	6028	6072	The counting house of academe	Ronnie Dugger	MAG	1974	Passive	Pronoun	Noun	NoTo	DatAcc
10580	70712	70740	Love Feast		FIC	1974	Passive	Pronoun	Noun	NoTo	DatAcc
731687	70	97	$1 lottery planned as hypo to sales; $1 lottery planned as hypo to sales		NEWS	1974	Passive	NA	NA	NA	NA
773413	8762	8783	Psychology as a Behavioral Science	James F. Voss	NF	1974	Passive	NA	NA	NA	NA
731434	82	89	Jury probes mail thefts; Postal robberies soaring here		NEWS	1974	Passive	NA	NA	NA	NA
773413	9134	9167	Psychology as a Behavioral Science	James F. Voss	NF	1974	Passive	NA	NA	NA	NA
731406	491	519	H. E. W. PROPOSES RULES TO OUTLAW SCHOOLS' SEX BIAS; Regulations Would Require Fundamental Changes in Programs of Athletics 1972 ACT IMPLEMENTED Polic	EILEEN SHANAHANSpecial to 	NEWS	1974	Passive	Noun	Noun	To	AccDat
10585	36828	36842	Centennial		FIC	1974	Passive	Noun	Noun	NoTo	DatAcc
491451	2226	2257	RICHARD CHAMBERLAIN: KILDARE TO HAMLET	"Higham, Charles"	MAG	1974	Passive	Noun	Noun	NoTo	DatAcc
773763	20783	20827	Urban Mass Transportation: A Dozen Years of Federal Policy	George M. Smerk	NF	1974	Passive	NA	NA	NA	NA
491560	2085	2125	DOLLIE COLE ON BREAST CANCER		MAG	1974	Passive	NA	NA	NA	NA
314768	460	482	Mail-Order Magi		MAG	1974	Passive	NA	NA	NA	NA
731406	58	89	H. E. W. PROPOSES RULES TO OUTLAW SCHOOLS' SEX BIAS; Regulations Would Require Fundamental Changes in Programs of Athletics 1972 ACT IMPLEMENTED Polic	EILEEN SHANAHANSpecial to 	NEWS	1974	Passive	Noun	Noun	To	AccDat
487945	2779	2798	Frank Church &amp; the Birchers	"Johnson, Loch"	MAG	1974	Passive	NA	NA	NA	NA
780099	60019	60062	Hard on the Road	Barbara Moore	FIC	1974	Passive	NA	NA	NA	NA
431878	2510	2541	Harvesting the Dead: The potential for Recycling Human Bodies	Willard Gaylin	MAG	1974	Passive	Pronoun	Noun	To	AccDat
774323	32121	32148	Leisure Services	"H. Douglas Sessoms, Harold D. Meyer, Charles K. Brightbill"	NF	1975	Passive	NA	NA	NA	NA
431897	1984	1993	Today is the Important Day - the Only Important Day	Joseph N. Bell	MAG	1975	Passive	Noun	Noun	NoTo	DatAcc
773492	6532	6561	The Playground Movement	Brenda Crowe	NF	1975	Passive	Noun	Noun	To	AccDat
774042	28223	28231	Rangeland Management	Harold F. Heady	NF	1975	Passive	NA	NA	NA	NA
773669	7987	8013	Homesteading	Patricia Crawford	NF	1975	Passive	NA	NA	NA	NA
732072	400	419	Cody moves to heal rift with school board; Cody moves to patch up rift		NEWS	1975	Passive	NA	NA	NA	NA
774369	6306	6340	Sex Litigation and the Public Schools	E. C. Bolmeier	NF	1975	Passive	NA	NA	NA	NA
10604	24347	24389	Great Train Robbery		FIC	1975	Passive	Noun	Noun	To	AccDat
732106	278	299	Listening post OKd; Sinai pact 'quite close'--Kissinger		NEWS	1975	Passive	Noun	Noun	NoTo	DatAcc
10600	256	273	Massacre at Fall Creek		FIC	1975	Passive	NA	NA	NA	NA
107269	1757	1793	'I WANT TO CARRY MY LOAD'		MAG	1975	Passive	Noun	Noun	NoTo	DatAcc
490769	4226	4247	Books	"Flanner, Janet"	MAG	1975	Passive	Noun	Noun	NoTo	DatAcc
10595	132256	132277	Last Valley		FIC	1975	Passive	NA	NA	NA	NA
780110	25637	25654	The Massacre at Fall Creek	Jossamyo West	FIC	1975	Passive	NA	NA	NA	NA
773861	12914	12933	A Short Textbook of Medicine	J. C. Houston et all	NF	1975	Passive	Noun	Noun	To	AccDat
10595	187206	187235	Last Valley		FIC	1975	Passive	Noun	Noun	To	AccDat
774042	58809	58836	Rangeland Management	Harold F. Heady	NF	1975	Passive	Noun	Noun	To	AccDat
774369	7188	7224	Sex Litigation and the Public Schools	E. C. Bolmeier	NF	1975	Passive	NA	NA	NA	NA
732099	311	326	"City colleges strike today; All schools to be open, Shabat says City college strike today"		NEWS	1975	Passive	NA	NA	NA	NA
732232	363	380	Why Ford jumps into primaries; Worried by Reagan as Rockefeller watches *Why Ford decides to jump into primaries	Godfrey Sperling Jr. Staff correspondent of 	NEWS	1975	Passive	Pronoun	Noun	NoTo	DatAcc
774369	5313	5399	Sex Litigation and the Public Schools	E. C. Bolmeier	NF	1975	Passive	NA	NA	NA	NA
431897	2231	2250	Today is the Important Day - the Only Important Day	Joseph N. Bell	MAG	1975	Passive	Noun	Noun	NoTo	DatAcc
16135	22772	22779	Nashville		FIC	1975	Passive	NA	NA	NA	NA
10595	145413	145464	Last Valley		FIC	1975	Passive	Pronoun	Noun	To	AccDat
491226	1183	1194	MASK OF SANITY: Part II	"Cleckley, Hervey"	MAG	1975	Passive	NA	NA	NA	NA
773853	28881	28889	Farm Animal Management	N.S.R. Sastry	NF	1976	Passive	NA	NA	NA	NA
431911	2697	2791	A Kind Word About Money	Roger Star	MAG	1976	Passive	NA	NA	NA	NA
732408	768	792	GUN CONTROL BILL PUT ON 	NANCY HICKS Special to 	NEWS	1976	Passive	NA	NA	NA	NA
732547	768	782	Letters		NEWS	1976	Passive	NA	NA	NA	NA
479816	4067	4089	"Newspapers, women, and beer"	H.L. (Henry Louis) Mencken	MAG	1976	Passive	NA	NA	NA	NA
780103	16599	16610	A Killing for Charity	Arthur Kaplan	FIC	1976	Passive	NA	NA	NA	NA
780103	38474	38486	A Killing for Charity	Arthur Kaplan	FIC	1976	Passive	NA	NA	NA	NA
780103	14678	14703	A Killing for Charity	Arthur Kaplan	FIC	1976	Passive	NA	NA	NA	NA
732736	1443	1463	Letters		NEWS	1976	Passive	NA	NA	NA	NA
732865	523	578	CARTER CONSIDERING SPLITTING C.I.A POST BETWEEN 2 PERSONS; ONE WOULD BE HEAD OF AGENCY Second Would Be Main Intelligence Source for White House--Andru	JAMES T. WOOTEN Special to 	NEWS	1976	Passive	NA	NA	NA	NA
732339	1280	1297	City's Rent Rises Outpace Tenant Income Increases; Study Finds Rentals Here Up 57 Percent Compared With 17 Percent Advance in Income Over Last Five Ye	JOSEPH P. FRIED	NEWS	1976	Passive	NA	NA	NA	NA
732595	1133	1162	Letters		NEWS	1976	Passive	NA	NA	NA	NA
291143	535	562	"Behind the Scenes, a War About Peace"		MAG	1976	Passive	NA	NA	NA	NA
773853	27823	27895	Farm Animal Management	N.S.R. Sastry	NF	1976	Passive	NA	NA	NA	NA
286661	307	337	A Sci-Fi Faith		MAG	1976	Passive	NA	NA	NA	NA
732314	708	756	Letters		NEWS	1976	Passive	NA	NA	NA	NA
287253	273	297	Teaching Law Behind Bars		MAG	1976	Passive	NA	NA	NA	NA
732864	803	833	CAREY SEEKS TO CUT MEDICAID EXPENSES; He Would Drop Private-Nurse Care and Make Client Share Other Costs	LINDA GREENHOUSE	NEWS	1976	Passive	Pronoun	Noun	To	AccDat
491402	2154	2170	NORTHWOOD INSTITUTE: AN UNCOMMON COLLEGE FOR UNCOMMON STUDENTS	"Cole, Dollie"	MAG	1976	Passive	NA	NA	NA	NA
23914	15218	15264	California blue	Joan Didion	FIC	1976	Passive	Noun	Noun	NoTo	DatAcc
479739	836	847	What's wrong with the Democrats?	Frank Mankiewicz	MAG	1976	Passive	Noun	Noun	NoTo	DatAcc
780103	16302	16314	A Killing for Charity	Arthur Kaplan	FIC	1976	Passive	NA	NA	NA	NA
290845	45	77	SCRAMBLE FOR NO.2		MAG	1976	Passive	NA	NA	NA	NA
782016	39643	39678	The Deep	Peter Benchley	FIC	1976	Passive	Pronoun	Noun	NoTo	DatAcc
782016	19960	19974	The Deep	Peter Benchley	FIC	1976	Passive	Pronoun	Noun	NoTo	DatAcc
733283	275	324	270 city teachers win lawsuit as judge voids bias plan transfers; Judge voids teacher bias transfers		NEWS	1977	Passive	NA	NA	NA	NA
431934	2585	2601	What Are They Doing To Our Children?	Elizabeth Pope Frank	MAG	1977	Passive	Noun	Noun	NoTo	DatAcc
10625	44087	44127	Hour of the Dragon		FIC	1977	Passive	NA	NA	NA	NA
774125	38483	38512	The Taste of America	John L Hess and Karen Hess	NF	1977	Passive	NA	NA	NA	NA
782017	25451	25458	Return to Thebes	Allen Drury	FIC	1977	Passive	NA	NA	NA	NA
431938	3225	3247	Suzanne Pleshette: The Private Life of TV's Favorite Wife	Joseph N. Bell	MAG	1977	Passive	Pronoun	Noun	NoTo	AccDat
774125	100141	100171	The Taste of America	John L Hess and Karen Hess	NF	1977	Passive	Pronoun	Noun	NoTo	DatAcc
732992	748	780	Betting on Casinos		NEWS	1977	Passive	NA	NA	NA	NA
431934	2342	2361	What Are They Doing To Our Children?	Elizabeth Pope Frank	MAG	1977	Passive	NA	NA	NA	NA
774125	117143	117169	The Taste of America	John L Hess and Karen Hess	NF	1977	Passive	Pronoun	Noun	To	AccDat
733211	850	864	Letters		NEWS	1977	Passive	NA	NA	NA	NA
733268	1458	1480	Did Banks 'Dump' City Notes?; Report by S.E.C. Also Raises 	DEBORAH RANKIN	NEWS	1977	Passive	Noun	Noun	To	AccDat
732985	0	51	Banks Propose Stiffer Controls; City Is Resisting; Beame's Aides Explore Alternative Funds BIG BANKS SUGGEST STIFFER CITY CURBS 	STEVEN R. WEISMAN	NEWS	1977	Passive	NA	NA	NA	NA
733355	620	654	"Make a Tax Cut Fruitful, Not Futile"		NEWS	1977	Passive	NA	NA	NA	NA
431930	2307	2331	The Capitalist Paradox	Lewis H. Lapham	MAG	1977	Passive	Noun	Noun	NoTo	DatAcc
10623	29788	29816	Professor of Desire		FIC	1977	Passive	Pronoun	Noun	To	AccDat
253390	535	554	Tax 'Reform' Takes Shape		MAG	1977	Passive	NA	NA	NA	NA
774125	116978	116995	The Taste of America	John L Hess and Karen Hess	NF	1977	Passive	NA	NA	NA	NA
733015	236	263	Medicaid 'riddled with fraud'		NEWS	1977	Passive	NA	NA	NA	NA
10631	51986	52004	Daniel Martin		FIC	1977	Passive	NA	NA	NA	NA
493660	1694	1701	White House Watch	"Osborne, John"	MAG	1977	Passive	NA	NA	NA	NA
732935	1366	1393	Letters		NEWS	1977	Passive	Noun	Noun	To	AccDat
774125	108020	108037	The Taste of America	John L Hess and Karen Hess	NF	1977	Passive	NA	NA	NA	NA
733258	490	508	"Congressmen on Korean list; 58 named; 42 admit, explain some kind of contact U.S. congressmen on Korean list"	Peter C. Stuart Staff correspondent of 	NEWS	1977	Passive	NA	NA	NA	NA
10627	2218	2239	Dark Design		FIC	1977	Passive	Noun	Noun	NoTo	DatAcc
284763	400	406	Beyond Babel		MAG	1978	Passive	NA	NA	NA	NA
317632	91	126	Arms Shopping in the West		MAG	1978	Passive	NA	NA	NA	NA
319725	114	147	Corybantic Rites on Broadway	T. E. KALEM	MAG	1978	Passive	NA	NA	NA	NA
319818	550	591	Mobile Society Puts Down Roots		MAG	1978	Passive	Noun	Noun	NoTo	DatAcc
479996	2812	2830	Into Eritrea: 	Edward Hoagland	MAG	1978	Passive	NA	NA	NA	NA
487924	2544	2571	Editorials	"Neier, Aryeh"	MAG	1978	Passive	NA	NA	NA	NA
773405	90	110	"Understanding Laughter, the workings of wit and humor"	Charles R. Gruner	NF	1978	Passive	NA	NA	NA	NA
773594	7926	7952	The Classical Tradition in Art	Michael Greenhalgh	NF	1978	Passive	NA	NA	NA	NA
773880	17855	17877	How to Make Money in Music	Herby Harris & Lucien Farrar	NF	1978	Passive	Pronoun	Noun	NoTo	DatAcc
773880	18059	18073	How to Make Money in Music	Herby Harris & Lucien Farrar	NF	1978	Passive	Pronoun	Noun	NoTo	DatAcc
10636	25297	25314	Whistle		FIC	1978	Passive	NA	NA	NA	NA
10636	73998	74070	Whistle		FIC	1978	Passive	NA	NA	NA	NA
10636	103677	103704	Whistle		FIC	1978	Passive	Noun	Noun	To	AccDat
10636	414061	414092	Whistle		FIC	1978	Passive	Noun	Noun	NoTo	DatAcc
10636	420375	420382	Whistle		FIC	1978	Passive	NA	NA	NA	NA
780094	25008	25074	Chesapeake	James A. Michener	FIC	1978	Passive	NA	NA	NA	NA
733467	400	426	How Baker plans to 'sweeten' canal pacts; Baker plans to 'sweeten' canal treaties	Daniel Southerland Staff correspondent of 	NEWS	1978	Passive	NA	NA	NA	NA
733485	1104	1128	From Cabrini to Gold Coast: Bridging the gap; Can developers 'bridge the gap' on the Near North Side?		NEWS	1978	Passive	NA	NA	NA	NA
733505	432	454	Carter: time running out for Mideast settlement; Carter on Mideast	Daniel Southerland Staff correspondent of 	NEWS	1978	Passive	NA	NA	NA	NA
733614	1212	1225	Letters		NEWS	1978	Passive	NA	NA	NA	NA
733886	418	445	Strikers in Iran Demand Expulsion Of All Foreigners Holding Oil Jobs; IRANIANS DEMANDING FOREIGNERS' OUSTER	JONATHAN KANDELL Special to 	NEWS	1978	Passive	NA	NA	NA	NA
293240	475	508	Out Like Flynn	MICHAEL DEMAREST	MAG	1979	Passive	NA	NA	NA	NA
320230	217	247	Cashing In on Coupons		MAG	1979	Passive	NA	NA	NA	NA
493946	2898	2905	The Second Pillar of Ignorance	"Lubin, Peter"	MAG	1979	Passive	NA	NA	NA	NA
773532	13871	13912	The Story Experience	Jane B. Wilson	NF	1979	Passive	NA	NA	NA	NA
773532	23539	23562	The Story Experience	Jane B. Wilson	NF	1979	Passive	Noun	Noun	To	AccDat
10650	154215	154242	Passion Play		FIC	1979	Passive	Pronoun	Noun	NoTo	AccDat
10657	33725	33756	Matarese Circle		FIC	1979	Passive	NA	NA	NA	NA
733961	24	53	A Potpourri of (Non-Tut) Met Exhibits	MANUELA HOELTERHOFF New York	NEWS	1979	Passive	NA	NA	NA	NA
733961	259	285	A Potpourri of (Non-Tut) Met Exhibits	MANUELA HOELTERHOFF New York	NEWS	1979	Passive	NA	NA	NA	NA
733966	848	873	"Housing Interest; Mortgages With Rates That Can Be Increased Catch On in California Federal S&amp;Ls Get Into Act, Wider Use Is Predicted; But Do They"	G. CHRISTIAN HILL Staff Reporter of 	NEWS	1979	Passive	NA	NA	NA	NA
733966	1176	1194	"Housing Interest; Mortgages With Rates That Can Be Increased Catch On in California Federal S&amp;Ls Get Into Act, Wider Use Is Predicted; But Do They"	G. CHRISTIAN HILL Staff Reporter of 	NEWS	1979	Passive	Noun	Noun	NoTo	DatAcc
733966	1272	1301	"Housing Interest; Mortgages With Rates That Can Be Increased Catch On in California Federal S&amp;Ls Get Into Act, Wider Use Is Predicted; But Do They"	G. CHRISTIAN HILL Staff Reporter of 	NEWS	1979	Passive	Noun	Noun	NoTo	DatAcc
734058	170	189	Televised Coverage of 	MARJORIE HUNTER Special to 	NEWS	1979	Passive	NA	NA	NA	NA
734097	199	224	"China Welcomes Bank of America Aides, Fueling Rumors of a Major Financing"		NEWS	1979	Passive	NA	NA	NA	NA
734127	161	188	Letters		NEWS	1979	Passive	NA	NA	NA	NA
734142	1362	1380	Lawsuits test U.S. role in cancers		NEWS	1979	Passive	Noun	Noun	NoTo	DatAcc
294435	287	334	Lessons Learned in a Year		MAG	1980	Passive	NA	NA	NA	NA
296833	414	447	Knothead	RICHARD SCHICKEL	MAG	1980	Passive	Noun	Noun	NoTo	DatAcc
296838	359	381	Reagan Takes Command	EDWIN WARNER	MAG	1980	Passive	NA	NA	NA	NA
431979	1808	1826	From Death to Life: 35 hours with a transplant surgery team	Nilah Rodgers	MAG	1980	Passive	NA	NA	NA	NA
432032	2664	2676	TV Watchers Get An Expanded Menu	Ronald A. Taylor	MAG	1980	Passive	NA	NA	NA	NA
480183	644	720	The fortunes of war: 	Jeffrey Record	MAG	1980	Passive	NA	NA	NA	NA
480183	802	807	The fortunes of war: 	Jeffrey Record	MAG	1980	Passive	NA	NA	NA	NA
480209	3218	3245	The enemies of intimacy: 	George P. Elliott	MAG	1980	Passive	NA	NA	NA	NA
480226	2410	2467	The art of sunbathing: 	Paul Fussell	MAG	1980	Passive	Pronoun	Noun	To	AccDat
487917	2423	2474	Letting Big Oil Do It	"Engler, Robert"	MAG	1980	Passive	NA	NA	NA	NA
490836	4236	4262	A Reporter at Large	"Drew, Elizabeth"	MAG	1980	Passive	NA	NA	NA	NA
491481	5650	5670	"THE WILD, WILD YEAR OF POLITICS 1980"	"Furlong, William Barry"	MAG	1980	Passive	Noun	Noun	To	AccDat
491508	2322	2352	THOROUGHLY MODERN JULIE	"Haddad-Garcia, George"	MAG	1980	Passive	NA	NA	NA	NA
