old_id	id	startnum	endnum	textname	author	genre	year	Voice	IO	DO	To	Order
26769	4440	32409	32467	A Son of the Immortals	"Tracy, Louis, 1863-1928"	FIC	1909	Passive	Pronoun	NA	NoTo	DatAcc
26764	4440	7124	7151	A Son of the Immortals	"Tracy, Louis, 1863-1928"	FIC	1909	Passive	Noun	Noun	To	DatAcc
26766	4440	21477	21490	A Son of the Immortals	"Tracy, Louis, 1863-1928"	FIC	1909	Passive	Pronoun	NA	NoTo	DatAcc
34784	696933	662	675	2 BRITISH FLIERS DIE IN CRASH IN DESERT ON DISTANCE FLIGHT; Their Bodies Found in Wrecked Plane by Arab Horsemen in Tunis.MAY HAVE HIT MOUNTAINSquadro	REAR ADMIRAL R.E. BYRD.	NEWS	1929	Passive	Pronoun	Noun	NoTo	AccDat
34783	696920	1202	1220	"BORAH OPPOSES VIEW NEUTRALITY IS GONE; Says British Would Transform Kellogg Treaty Into War Pact, Making All Belligerents. OUR ATTITUDE UNCHANGED Stim"	EDWIN L. JAMES. Special Cable to 	NEWS	1929	Passive	Noun	Noun	NoTo	AccDat
24405	766417	70832	70843	Historical Tales - The Romance of Reality - Volume III	"Morris, Charles, 1833-1922"	NF	1904	Passive	Noun	NA	NoTo	DatAcc
24404	766417	68162	68222	Historical Tales - The Romance of Reality - Volume III	"Morris, Charles, 1833-1922"	NF	1904	Passive	Pronoun	NA	NoTo	DatAcc
24403	766417	64083	64107	Historical Tales - The Romance of Reality - Volume III	"Morris, Charles, 1833-1922"	NF	1904	Passive	Pronoun	NA	NoTo	DatAcc
24400	766417	54120	54168	Historical Tales - The Romance of Reality - Volume III	"Morris, Charles, 1833-1922"	NF	1904	Passive	Pronoun	Noun	NoTo	AccDat
472	553452	7033	7043	Tudor's Life of James Otis		MAG	1823	Passive	Noun	Pronoun	To	AccDat
28756	430604	738	792	The Best-Paying Crime	Waldemar Kaempffert	MAG	1914	Passive	Noun	Pronoun	To	AccDat
28758	430604	3901	3941	The Best-Paying Crime	Waldemar Kaempffert	MAG	1914	Passive	Noun	NA	NoTo	DatAcc
61512	36496	1154	1171	The killing way	"Hays, Tony."	FIC	2009	Passive	Pronoun	NA	NoTo	DatAcc
35784	10796	98256	98277			FIC	1931	Passive	Noun	Pronoun	To	AccDat
35783	10796	89337	89390			FIC	1931	Passive	Pronoun	Noun	NoTo	AccDat
35781	10796	55675	55695			FIC	1931	Passive	Noun	NA	NoTo	DatAcc
49541	727019	667	688	"Gen. Abrams in Capital, Sees President and Aides; Abrams Returns From Saigon; Sees Johnson and Top Aides"	NEIL SHEEHAN	NEWS	1968	Passive	Noun	NA	NoTo	DatAcc
32839	5333	39962	39985	The Comings of Cousin Ann		FIC	1923	Passive	Noun	Noun	To	AccDat
49545	727089	278	312	COLUMBIA STUDY OF CRISIS ORDERED BY FACULTY UNIT; 12-Man Committee to Name a Fact-Finding Panel Headed by Outsider	SYLVAN FOX	NEWS	1968	Passive	Pronoun	NA	NoTo	DatAcc
3997	799	9847	9898	Essays — First Series		FIC	1841	Passive	Pronoun	Noun	To	AccDat
3996	799	2301	2352	Essays — First Series		FIC	1841	Passive	Noun	Noun	To	AccDat
32836	5333	29974	30008	The Comings of Cousin Ann		FIC	1923	Passive	Noun	Noun	NoTo	AccDat
56587	29899	1608	1664	The cat who moved a mountain /	"Braun, Lilian Jackson. "	FIC	1992	Passive	Pronoun	NA	NoTo	DatAcc
56589	40270	5634	5657	Love and Loyalty--A Story	"Wisse, Ruth R"	FIC	1992	Passive	Noun	NA	NoTo	DatAcc
35438	773403	6832	6847	Consciousness and Its Purpose	Aura May Hollen	NF	1931	Passive	Pronoun	Noun	NoTo	DatAcc
35439	773403	9214	9234	Consciousness and Its Purpose	Aura May Hollen	NF	1931	Passive	Noun	NA	To	DatAcc
35434	698201	0	49	BOSTON WELCOMES AIMEE BY INVITING HER TO HEP CHARITY		NEWS	1931	Passive	Noun	NA	NoTo	DatAcc
35435	698392	780	791	Banker Dead in Mysterious Slaying; PATRON IS SHOT; TRAGEDY LAID TO DEATH PLOT		NEWS	1931	Passive	Pronoun	Pronoun	To	AccDat
35436	698392	1159	1189	Banker Dead in Mysterious Slaying; PATRON IS SHOT; TRAGEDY LAID TO DEATH PLOT		NEWS	1931	Passive	Noun	NA	NoTo	DatAcc
35432	697909	100	124	POLICE FIND OUT WHY MEN SING IN VACANT LOTS; [1]		NEWS	1931	Passive	Pronoun	Noun	To	AccDat
23845	486637	5872	5915	Notes		MAG	1902	Passive	Noun	Noun	To	AccDat
23843	486636	670	723	Madame de Krudener		MAG	1902	Passive	Noun	NA	NoTo	DatAcc
51608	773413	21403	21429	Psychology as a Behavioral Science	James F. Voss	NF	1974	Passive	Noun	NA	NoTo	DatAcc
32789	457288	1159	1186	The arrow-maker	Charles D Stewart	MAG	1923	Passive	Pronoun	Noun	NoTo	AccDat
27170	774007	15904	15926	The People's History of England	Robert A. Thompson	NF	1910	Passive	Noun	NA	NoTo	DatAcc
55589	773764	12761	12819	The Nationalization of British Transport	Michael R. Bonavia	NF	1987	Passive	Noun	NA	NoTo	DatAcc
55586	773764	2273	2304	The Nationalization of British Transport	Michael R. Bonavia	NF	1987	Passive	Noun	Noun	To	AccDat
32781	457167	2969	2998	Shakespeare and the 'Old Vic'	A Edward Newton	MAG	1923	Passive	Noun	Noun	To	AccDat
51602	773413	12208	12245	Psychology as a Behavioral Science	James F. Voss	NF	1974	Passive	Pronoun	NA	NoTo	DatAcc
32787	457217	2066	2087	Feminism in Nyasaland	Hans Coudenhove	MAG	1923	Passive	Noun	Noun	To	AccDat
51604	773413	19362	19394	Psychology as a Behavioral Science	James F. Voss	NF	1974	Passive	Noun	NA	NoTo	DatAcc
27178	773401	25230	25252	The Psychology of Thinking 	Irving Elgar Miller	NF	1910	Passive	Noun	Noun	To	AccDat
27179	773401	25525	25559	The Psychology of Thinking 	Irving Elgar Miller	NF	1910	Passive	Noun	Noun	To	AccDat
56059	486999	2040	2046	Films	"Klawans, S."	MAG	1989	Passive	Noun	NA	NoTo	DatAcc
56058	486999	1702	1715	Films	"Klawans, S."	MAG	1989	Passive	Noun	NA	NoTo	DatAcc
56050	670803	319	355	Budigere Journal; Gandhi on the Stump: Give Power to the Villagers!	"By BARBARA CROSSETTE, Special to The New York Times"	NEWS	1989	Passive	Noun	NA	NoTo	DatAcc
56053	670822	1559	1596	Federal Savings Industry Rescue Is Entangled in Agency Disputes	"By NATHANIEL C. NASH, Special to The New York Times"	NEWS	1989	Passive	Pronoun	NA	NoTo	DatAcc
56055	670870	701	761	AFTER NORIEGA; New Leaders Move to Reassure Noriega^s Backers	"By LARRY ROHTER, Special to The New York Times"	NEWS	1989	Passive	Pronoun	Noun	NoTo	DatAcc
56054	670831	1077	1088	NEWS SUMMARY		NEWS	1989	Passive	Pronoun	NA	NoTo	DatAcc
56057	486753	1371	1395	Fighting the Fires of Racism	"Rockwell, Paul"	MAG	1989	Passive	Noun	NA	NoTo	DatAcc
36202	491022	8061	8092	The Presidents and the Press	"Corey, Herbert"	MAG	1932	Passive	Noun	Noun	To	AccDat
36203	491022	8239	8253	The Presidents and the Press	"Corey, Herbert"	MAG	1932	Passive	Noun	Noun	To	AccDat
36205	491167	12008	12018	FIGHTING FOR FUN	"Eagan, Eddie"	MAG	1932	Passive	Pronoun	Noun	NoTo	AccDat
25442	4958	30652	30697	Aunt Jane of Kentucky		FIC	1907	Passive	Pronoun	Noun	To	AccDat
25443	4958	42691	42766	Aunt Jane of Kentucky		FIC	1907	Passive	Noun	Noun	To	AccDat
39922	774309	45997	46005	Color and Design in Apparel	Bernice G. Chambers	NF	1942	Passive	Noun	NA	NoTo	DatAcc
39920	774309	30813	30830	Color and Design in Apparel	Bernice G. Chambers	NF	1942	Passive	Noun	NA	NoTo	DatAcc
39694	431214	1862	1887	"Arch-Isolationists, the San Blas Indians"	Corinne B. Feeney	MAG	1941	Passive	Pronoun	NA	NoTo	DatAcc
39695	431214	4116	4136	"Arch-Isolationists, the San Blas Indians"	Corinne B. Feeney	MAG	1941	Passive	Noun	NA	NoTo	DatAcc
33070	456944	6164	6210	London in the Eighteen-Eighties	A Edward Newton	MAG	1924	Passive	Pronoun	NA	NoTo	DatAcc
33076	3299	5899	5917	Bob Hunt in Canada		FIC	1924	Passive	Pronoun	NA	NoTo	DatAcc
18858	2979	42581	42600	Within The Enemy's Lines		FIC	1889	Passive	Noun	Noun	To	AccDat
18856	2979	18585	18616	Within The Enemy's Lines		FIC	1889	Passive	Noun	Noun	To	AccDat
33079	3299	57384	57391	Bob Hunt in Canada		FIC	1924	Passive	Pronoun	Noun	To	AccDat
18852	1090	114039	114097	Who Spoke Next		FIC	1889	Passive	Pronoun	Noun	NoTo	AccDat
41237	10193	14104	14120	Upstart		FIC	1945	Passive	Pronoun	NA	NoTo	DatAcc
40182	774126	15606	15622	The Story of Man and His Food	"C.C. Furnas, and S.M. Furnas"	NF	1942	Passive	Noun	NA	NoTo	DatAcc
40183	774126	29253	29276	The Story of Man and His Food	"C.C. Furnas, and S.M. Furnas"	NF	1942	Passive	Noun	Noun	NoTo	DatAcc
40184	774126	33227	33249	The Story of Man and His Food	"C.C. Furnas, and S.M. Furnas"	NF	1942	Passive	Noun	NA	NoTo	DatAcc
40188	773740	16745	16765	Strange Customs of Courtship and Marriage	William J. Fielding	NF	1942	Passive	Noun	Noun	To	AccDat
3207	755525	33720	33740	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Passive	Noun	Noun	To	AccDat
3205	755525	18412	18452	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Passive	Noun	Noun	To	AccDat
3203	755525	16353	16401	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Passive	Pronoun	Noun	NoTo	AccDat
3201	755525	3752	3807	Memoirs of General Lafayette : with an Account of His Visit to America and His Reception By the Peop	"Knapp, Samuel L. (Samuel Lorenzo), 1783-1838"	NF	1837	Passive	Noun	Pronoun	To	AccDat
41588	431337	1951	1982	Stop Gap Housing	Hartley E. Howe	MAG	1946	Passive	Noun	NA	NoTo	DatAcc
41585	13438	1690	1702	The Mother of Us All	"Stein, Gertrude, 1874-1946"	FIC	1946	Passive	Noun	Noun	To	AccDat
41584	14048	7752	7811	Joan of Lorraine	"Anderson, Maxwell, 1888-1959"	FIC	1946	Passive	Pronoun	Pronoun	To	AccDat
14710	742259	1509	1574	NEW HAMPSHIRE CAMPAIGN; THE TACTICS OF THE DEMOCRATS		NEWS	1877	Passive	Pronoun	Noun	To	AccDat
14712	742369	1435	1485	A FIGHT FOR THE OFFICES.; TROUBLE OVER THE ORGANIZATION OF THE NEW HOUSE. SECTIONALISM IN THE RANKS OF THE 'DEFENDERS' OF THE CONSTITUTION A GULF STAT		NEWS	1877	Passive	Noun	Noun	To	AccDat
14713	742375	1010	1041	SERIOUS OUTBREAK IN HARRISBURG.; A MOB THREE THOUSAND STRONG IN THE STREETS--PILLAGING GUN STORES--THE SOLDIERS AND FIREMEN HOLDING THE RIOTERS IN CHE		NEWS	1877	Passive	Noun	Noun	NoTo	DatAcc
33692	447774	6777	6820	From Main Street to Wall Street	William Z Ripley	MAG	1926	Passive	Noun	Noun	To	AccDat
28001	754816	10884	10899	Philip Dru Administrator : a Story of Tomorrow 1920 - 1935	"House, Edward Mandell, 1858-1938"	NF	1912	Passive	Noun	Noun	To	AccDat
14716	742407	47	81	JUSTICE FIELD AND THE REPORTERS; UNSUCCESSFUL ATTEMPT TO INDUCE A SUPREME COURT JUDGE TO DIVULGE THE SECRETS OF THE ELECTORAL COMMISSION		NEWS	1877	Passive	Noun	Noun	To	AccDat
33691	447774	5598	5616	From Main Street to Wall Street	William Z Ripley	MAG	1926	Passive	Noun	Noun	NoTo	DatAcc
38950	703915	658	690	Monopoly Group to Give Industrial Leaders Opportunity to voice Criticism of New Deal And Tell What Should Be Done to Help Trade; Monopoly Group		NEWS	1939	Passive	Noun	Noun	To	AccDat
30525	3067	9920	9942	Green Valley		FIC	1919	Passive	Pronoun	NA	NoTo	DatAcc
30524	430812	414	437	What Women Should Vote For	Anne Martin	MAG	1919	Passive	Pronoun	Pronoun	NoTo	DatAcc
30526	3067	45826	45842	Green Valley		FIC	1919	Passive	Pronoun	Pronoun	To	AccDat
31699	773438	21241	21286	Modern Times and the Living Past	Henry W. Elson	NF	1921	Passive	Noun	NA	NoTo	DatAcc
31694	751975	48323	48355	The Mirrors of Washington	"Gilbert, Clinton W. (Clinton Wallace), 1871-1933"	NF	1921	Passive	Noun	Noun	NoTo	DatAcc
13941	741729	915	953	ARE 		NEWS	1875	Passive	Noun	Noun	To	AccDat
13942	741745	523	558	MUSICAL BURGLARS		NEWS	1875	Passive	Noun	Pronoun	To	AccDat
13943	741758	464	499	STEAM-SHIP OFFICERS		NEWS	1875	Passive	Noun	Noun	NoTo	DatAcc
31690	751975	31217	31257	The Mirrors of Washington	"Gilbert, Clinton W. (Clinton Wallace), 1871-1933"	NF	1921	Passive	Noun	Pronoun	To	AccDat
18141	579836	3649	3694	The Marriage Celebration in the United States	Frank Gaylord Cook	MAG	1888	Passive	Pronoun	Noun	To	AccDat
18140	579830	470	503	English Faith and Art	Elizabeth Robins Pennell	MAG	1888	Passive	Pronoun	Noun	NoTo	DatAcc
18143	579854	1460	1480	Reform in the Celebration of Marriage	Frank Gaylord Cook	MAG	1888	Passive	Noun	Pronoun	To	AccDat
18142	579836	5827	5859	The Marriage Celebration in the United States	Frank Gaylord Cook	MAG	1888	Passive	Noun	Noun	To	AccDat
18144	579854	2904	2934	Reform in the Celebration of Marriage	Frank Gaylord Cook	MAG	1888	Passive	Noun	Noun	To	AccDat
18147	579854	6792	6817	Reform in the Celebration of Marriage	Frank Gaylord Cook	MAG	1888	Passive	Pronoun	Noun	To	AccDat
31342	3093	41841	41876	Tom Slade at Black Lake		FIC	1920	Passive	Noun	Noun	NoTo	AccDat
47320	5097	3073	3107	Master of None	"Goble, Neil"	FIC	1962	Passive	Noun	Noun	To	AccDat
15047	772258	6774	6797	Fasting Girls Their Physiology and Pathology	"Hammond, William Alexander, 1828-1900"	NF	1879	Passive	Pronoun	Noun	NoTo	AccDat
15049	772258	6910	6937	Fasting Girls Their Physiology and Pathology	"Hammond, William Alexander, 1828-1900"	NF	1879	Passive	Noun	Noun	To	AccDat
15048	772258	6876	6909	Fasting Girls Their Physiology and Pathology	"Hammond, William Alexander, 1828-1900"	NF	1879	Passive	Noun	Noun	To	AccDat
53976	773732	4317	4372	"Cooking, Cuisine and Class"	Jack Goody	NF	1982	Passive	Pronoun	Noun	To	AccDat
53757	432048	1297	1314	Tchaikovsky Galore	Hubert Saal	MAG	1981	Passive	Noun	NA	NoTo	DatAcc
35845	698422	75	132	Fond du Lac Plan Urged as Solution Of Jobs Problem		NEWS	1932	Passive	Noun	Noun	To	AccDat
35847	698616	0	21	ARMED FORCES SAID TO ANNUL AIM OF LEAGUE; Reign of Moral Power in Maintenance of Peace Declared Vital	SISLEY HUDDLESTON Staff Correspondent of 	NEWS	1932	Passive	Noun	Noun	To	AccDat
39170	774009	14671	14708	The House and its Care	Mary L. Matthews	NF	1940	Passive	Noun	NA	NoTo	DatAcc
35849	698706	198	237	"QUICK ACTION PROMISED FOR ECONOMY BILL; Garner Says Measure to Save $200,000,000 Will Be Ready Next Week"		NEWS	1932	Passive	Noun	Noun	NoTo	AccDat
39174	10138	20228	20247	How Green Was My Valley	Richard Llewellyn	FIC	1940	Passive	Pronoun	Noun	NoTo	DatAcc
16664	5093	51267	51343	Burl		FIC	1884	Passive	Pronoun	NA	NoTo	DatAcc
12713	741060	224	253	Cruelty to Street-Car Passengers		NEWS	1872	Passive	Noun	Noun	To	AccDat
12715	741081	70	135	Bridget		NEWS	1872	Passive	Noun	Noun	To	AccDat
18549	597072	19730	19791	A History of Abraham Lincoln	J. G. Nicolay	MAG	1889	Passive	Noun	Noun	To	AccDat
18548	597072	13703	13745	A History of Abraham Lincoln	J. G. Nicolay	MAG	1889	Passive	Noun	Noun	To	AccDat
51766	731794	522	574	CIA to staff: You're on your own		NEWS	1975	Passive	Noun	NA	NoTo	DatAcc
55225	10749	34228	34248	Lincoln		FIC	1986	Passive	Pronoun	Pronoun	NoTo	DatAcc
18547	597072	13174	13206	A History of Abraham Lincoln	J. G. Nicolay	MAG	1889	Passive	Pronoun	NA	NoTo	DatAcc
21117	3680	33643	33685	"Fame and Fortune or, The Progress of Richard Hunter"		FIC	1896	Passive	Pronoun	Noun	NoTo	AccDat
46499	10396	34771	34826	Distant Trumpet		FIC	1960	Passive	Pronoun	Noun	NoTo	DatAcc
43519	491357	1275	1313	Who Will be Drafted This Time?	"Stavisky, Sam"	MAG	1951	Passive	Noun	NA	NoTo	DatAcc
43516	491314	3102	3127	He Pitched the Phillies to the Pennant	"Baumgartner, Stan<BR>Paxton, Harry T."	MAG	1951	Passive	Pronoun	NA	NoTo	DatAcc
43517	491352	1841	1868	The Japs are Marching Again	"Worden, William L."	MAG	1951	Passive	Pronoun	NA	NoTo	DatAcc
43514	491277	5113	5132	The Rockefellers	"Morris, Joe Alex"	MAG	1951	Passive	Pronoun	NA	NoTo	DatAcc
43515	491281	1251	1279	The Rockefellers	"Morris, Joe Alex"	MAG	1951	Passive	Pronoun	NA	NoTo	DatAcc
43513	491277	2527	2547	The Rockefellers	"Morris, Joe Alex"	MAG	1951	Passive	Pronoun	NA	NoTo	DatAcc
49779	774349	19587	19597	Mankind on the Move: The Story of Highways	Christy Borth	NF	1969	Passive	Pronoun	Noun	NoTo	DatAcc
41917	710264	199	221	"BOARD DEFERS VOTE ON AIRPORTS PLANS; Experts' Report Attacks Port Authority Proposal, Urges Continued City Operation BOARD DEFERS VOTE ON AIRPORTS PLA"	ROBERT W. POTTER	NEWS	1947	Passive	Pronoun	Noun	To	AccDat
17538	571248	2182	2199	Moral Education in Prisons	Charles A. Collin	MAG	1886	Passive	Noun	Noun	NoTo	AccDat
41912	710452	231	268	Letters		NEWS	1947	Passive	Noun	NA	NoTo	DatAcc
17534	571222	1665	1699	The Ethics of Christianity and of Confucianism compared	Rev. D. Z. Sheffield	MAG	1886	Passive	Noun	Noun	To	AccDat
17536	571224	3303	3386	In Memoriam	President Noah Porter	MAG	1886	Passive	Noun	Noun	To	AccDat
41918	710266	915	944	Forrestal Advocates Merger; Forces United on New Bill; FORRESTAL FAVORS NEW MERGER BILL	ANTHONY LEVIEROSpecial to 	NEWS	1947	Passive	Noun	Noun	NoTo	DatAcc
41919	710300	1249	1316	MAYOR'S FORMULA BARS ANY STRIKES ON TRANSIT LINES; TRANSIT STRIKES BANKED BY MAYOR	JOHN D. MORRIS	NEWS	1947	Passive	Noun	Noun	To	AccDat
13449	758673	61405	61445	"Manners, Customs, and Dress During the Middle Ages and During the Renaissance Period"	"Jacob, P. L., 1806-1884"	NF	1874	Passive	Noun	Noun	To	AccDat
13441	758673	45556	45591	"Manners, Customs, and Dress During the Middle Ages and During the Renaissance Period"	"Jacob, P. L., 1806-1884"	NF	1874	Passive	Noun	Noun	To	AccDat
13443	758673	48270	48357	"Manners, Customs, and Dress During the Middle Ages and During the Renaissance Period"	"Jacob, P. L., 1806-1884"	NF	1874	Passive	Noun	Noun	To	AccDat
13442	758673	46149	46167	"Manners, Customs, and Dress During the Middle Ages and During the Renaissance Period"	"Jacob, P. L., 1806-1884"	NF	1874	Passive	Noun	Noun	To	AccDat
10621	485867	2951	2985	Notes		MAG	1866	Passive	Noun	Noun	To	AccDat
10622	485867	3954	3991	Notes		MAG	1866	Passive	Noun	Noun	To	AccDat
10625	485873	2734	2780	Summary of the Week's News		MAG	1866	Passive	Noun	Noun	To	AccDat
58669	30597	4770	4793	Caroline's daughters /	"Adams, Alice, 1926-1999. "	FIC	1999	Passive	Noun	Noun	To	AccDat
54563	780068	43875	43924	Alien Cargo	Theodore Sturgeon	FIC	1984	Passive	Noun	Noun	NoTo	DatAcc
11971	2928	86251	86273	Clemence The Schoolmistress of Waveland		FIC	1870	Passive	Noun	Pronoun	To	AccDat
11970	2928	53813	53840	Clemence The Schoolmistress of Waveland		FIC	1870	Passive	Noun	Noun	To	AccDat
52412	10616	2557	2572			FIC	1976	Passive	Noun	Noun	To	AccDat
13198	581563	1427	1441	Christ's Miracles Scientifically Considered	Augustus Blauvert	MAG	1873	Passive	Pronoun	Pronoun	NoTo	AccDat
13193	2656	142507	142585	The Other Girls		FIC	1873	Passive	Pronoun	Noun	NoTo	AccDat
13192	2656	140095	140108	The Other Girls		FIC	1873	Passive	Pronoun	Pronoun	NoTo	AccDat
13190	2656	116864	116891	The Other Girls		FIC	1873	Passive	Noun	Pronoun	NoTo	DatAcc
20393	2404	45880	45916	Elsie at the World's Fair		FIC	1894	Passive	Pronoun	Pronoun	NoTo	AccDat
20392	2404	18664	18681	Elsie at the World's Fair		FIC	1894	Passive	Noun	Noun	To	AccDat
48420	724956	554	578	COAST RIOT AREA GETS $1.7 MILLION FOR CLEANUP JOB; U.S. Antipoverty Funds Will Finance Project -- Troops Begin Withdrawing	GLADWIN HILL	NEWS	1965	Passive	Noun	Noun	To	AccDat
48427	725197	237	294	City Council Votes To Eliminate Curbs On Its Own Budget; COUNCIL EXTENDS BUDGET POWERS	CHARLES G. BENNETT	NEWS	1965	Passive	Noun	Noun	To	AccDat
48426	725169	243	285	3 Given Franchises To Provide Cables For Better City TV; 3 GET FRACHISES TO SELL TV CABLE	CLAYTON KNOWLES	NEWS	1965	Passive	Noun	NA	NoTo	DatAcc
20394	2404	50712	50741	Elsie at the World's Fair		FIC	1894	Passive	Noun	NA	NoTo	DatAcc
10084	9146	24939	24987	"The Life and Adventures, Songs, Services, and Speeches of Private Miles O'Reilly [pseud.] (47th regiment, New York volunteers.) ... With comic illustr"		FIC	1864	Passive	Noun	Noun	To	AccDat
10082	9146	12469	12546	"The Life and Adventures, Songs, Services, and Speeches of Private Miles O'Reilly [pseud.] (47th regiment, New York volunteers.) ... With comic illustr"		FIC	1864	Passive	Noun	NA	NoTo	DatAcc
10083	9146	15286	15314	"The Life and Adventures, Songs, Services, and Speeches of Private Miles O'Reilly [pseud.] (47th regiment, New York volunteers.) ... With comic illustr"		FIC	1864	Passive	Noun	Noun	To	AccDat
58344	611562	1954	1961	"Marshall Plan Changed the Face of Europe; 50 Years Ago, America^s Postwar Aid Program Planted Seeds <B>for</B> Continental Union"	"Anne Swardson, Washington Post Foreign Service"	NEWS	1997	Passive	Noun	Noun	NoTo	DatAcc
59131	408732	4227	4286	Luftwaffe's father of the Night Fighters	Colin D Heaton	MAG	2000	Passive	Pronoun	NA	NoTo	DatAcc
59130	408732	1318	1353	Luftwaffe's father of the Night Fighters	Colin D Heaton	MAG	2000	Passive	Pronoun	NA	NoTo	DatAcc
59137	29779	566	591	On the oceans of eternity /	"Stirling, S. M. "	FIC	2000	Passive	Noun	NA	NoTo	DatAcc
59136	27327	3176	3204	A new song /	"Karon, Jan, 1937- "	FIC	2000	Passive	Noun	NA	NoTo	DatAcc
29571	682657	815	863	EMPLOYERS ADVISE MEN TO QUIT ARMY; Those with Dependents Urged by Lackawanna and Mutual Life to Return Home. EXPLAINED BY TRUESDALE Executive Says He 	CYRIL BROWN.Special Cable to 	NEWS	1916	Passive	Noun	Pronoun	To	AccDat
29572	682705	802	848	"OLD GUARD WANTS NEW MANAGER FOR HUGHES CANVASS; Leaders Criticise Conduct of Campaign Thus Far, Advocate More Radical Methods. MAINE MAY FORCE CHANGE "	RUDYARD KIPLING.Special Cable to 	NEWS	1916	Passive	Noun	Noun	To	AccDat
29574	682736	2295	2332	"HUGHES HECKLED BY OHIO WORKMEN; Toledo Factory Throng Asks About Danbury Hat Decision and Cheers Wilson. A CHALLENGE TO PRESIDENT Nominee, at Big Clev"	RUDYARD KIPLING.Special Cable to 	NEWS	1916	Passive	Noun	Pronoun	To	AccDat
29577	682891	1299	1361	"MILITARY CHIEFS ADVOCATE ARMY OF 3,000,000 MEN; Essential to National Safety, Generals Scott and Wood Tell Senate Committee. FOR UNIVERSAL TRAINING Vo"	CHARLES H. GRASTY. Special Cable to 	NEWS	1916	Passive	Noun	Noun	To	AccDat
15906	570572	7966	8026	"Professor David Paige Smith, M. D.: A Memorial Discourse"	President Porter	MAG	1881	Passive	Noun	Noun	To	AccDat
15907	570572	8042	8074	"Professor David Paige Smith, M. D.: A Memorial Discourse"	President Porter	MAG	1881	Passive	Noun	Noun	To	AccDat
15905	570572	4135	4166	"Professor David Paige Smith, M. D.: A Memorial Discourse"	President Porter	MAG	1881	Passive	Pronoun	Noun	To	AccDat
15909	570592	58	94	The Life of Dr. Henry Boynton Smith	Prof. Timothy Dwight	MAG	1881	Passive	Noun	Noun	To	AccDat
50717	774356	39527	39542	Toward a Critical Sociology	Norman Birnbaum	NF	1971	Passive	Noun	NA	NoTo	DatAcc
60135	374479	244	267	The Lure Of The Little Label	KATE BETTS	MAG	2003	Passive	Noun	Noun	To	AccDat
9982	528254	7927	7969	On the Relation of Art to Nature	J. Eliot Cabot	MAG	1864	Passive	Pronoun	Noun	To	AccDat
11027	747642	53519	53545	The people the sovereigns	James Monroe	NF	1867	Passive	Pronoun	Noun	To	AccDat
11026	747642	53135	53236	The people the sovereigns	James Monroe	NF	1867	Passive	Noun	Noun	To	AccDat
11020	747642	39217	39257	The people the sovereigns	James Monroe	NF	1867	Passive	Noun	Noun	To	AccDat
11023	747642	49645	49697	The people the sovereigns	James Monroe	NF	1867	Passive	Noun	Noun	To	AccDat
11022	747642	47389	47423	The people the sovereigns	James Monroe	NF	1867	Passive	Pronoun	Noun	To	AccDat
11029	747642	58651	58676	The people the sovereigns	James Monroe	NF	1867	Passive	Pronoun	Noun	To	AccDat
28229	465915	2853	2867	Lincoln's alma mater	Eleanor Atkinson	MAG	1913	Passive	Noun	Noun	To	AccDat
28228	465915	2816	2838	Lincoln's alma mater	Eleanor Atkinson	MAG	1913	Passive	Noun	Noun	To	AccDat
28223	465900	3223	3231	The professor	Henry Seidel Canby	MAG	1913	Passive	Pronoun	Pronoun	To	AccDat
28222	465900	3223	3231	The professor	Henry Seidel Canby	MAG	1913	Passive	Pronoun	Pronoun	To	AccDat
1380	747447	73909	73923	Selections from the Writings of Fenelon: With a Memoir of His Life 	"François de Salignac de La Mothe- Fénelon;  Eliza Lee Cabot ""Mrs C T C Follen "" Follen"	NF	1829	Passive	Pronoun	Noun	NoTo	AccDat
1381	747447	74719	74743	Selections from the Writings of Fenelon: With a Memoir of His Life 	"François de Salignac de La Mothe- Fénelon;  Eliza Lee Cabot ""Mrs C T C Follen "" Follen"	NF	1829	Passive	Pronoun	Pronoun	To	AccDat
28225	465915	360	382	Lincoln's alma mater	Eleanor Atkinson	MAG	1913	Passive	Noun	Noun	To	AccDat
55748	668944	460	479	"DRUG HOLDS HOPE FOR OVEREATERS RESEARCHERS LINK BRAIN CHEMICAL TO CRAVINGS, DEPRESSION; [SPORTS FINAL, C Edition]"	"Robert Irion, Chicago Tribune"	NEWS	1988	Passive	Pronoun	NA	NoTo	DatAcc
55749	773733	17105	17118	Concepts of Cleanliness	Jean Birrell	NF	1988	Passive	Noun	NA	NoTo	DatAcc
61357	389180	1807	1829	Good As gold		MAG	2007	Passive	Noun	Noun	To	AccDat
61350	33631	2771	2802	Then we came to the end : a novel /	"Ferris, Joshua. "	FIC	2007	Passive	Pronoun	Noun	NoTo	DatAcc
61351	33631	2820	2866	Then we came to the end : a novel /	"Ferris, Joshua. "	FIC	2007	Passive	Pronoun	Pronoun	To	AccDat
